a,b,c,d,e,f,g,h,i,j,k,l,auc,infer_time
0,0,0,1,1,0,0,0,0,0,0,1,0.464285714,0.247544527
0,0,0,1,1,0,0,0,0,0,1,0,0.464285714,0.21907115
0,0,0,1,1,0,0,0,0,0,1,1,0.464285714,0.216999292
0,0,0,1,1,0,0,0,0,1,0,0,0.464285714,0.257907867
0,0,0,1,1,0,0,0,0,1,0,1,0.464285714,0.265715122
0,0,0,1,1,0,0,0,0,1,1,0,0.464285714,0.228254557
0,0,0,1,1,0,0,0,0,1,1,1,0.464285714,0.253598928
0,0,0,1,1,0,0,0,1,0,0,0,0.464285714,0.247035265
0,0,0,1,1,0,0,0,1,0,0,1,0.464285714,0.223616123
0,0,0,1,1,0,0,0,1,0,1,0,0.464285714,0.245919228
0,0,0,1,1,0,0,0,1,0,1,1,0.464285714,0.234914303
0,0,0,1,1,0,0,0,1,1,0,0,0.464285714,0.240957022
0,0,0,1,1,0,0,0,1,1,0,1,0.464285714,0.255851507
0,0,0,1,1,0,0,0,1,1,1,0,0.464285714,0.229150534
0,0,0,1,1,0,0,0,1,1,1,1,0.464285714,0.228223085
0,0,0,1,1,0,0,1,0,0,0,0,0.464285714,0.261871338
0,0,0,1,1,0,0,1,0,0,0,1,0.464285714,0.220772028
0,0,0,1,1,0,0,1,0,0,1,0,0.464285714,0.231263638
0,0,0,1,1,0,0,1,0,0,1,1,0.464285714,0.252639771
0,0,0,1,1,0,0,1,0,1,0,0,0.464285714,0.238511324
0,0,0,1,1,0,0,1,0,1,0,1,0.464285714,0.222726345
0,0,0,1,1,0,0,1,0,1,1,0,0.464285714,0.253923416
0,0,0,1,1,0,0,1,0,1,1,1,0.464285714,0.218136072
0,0,0,1,1,0,0,1,1,0,0,0,0.464285714,0.227919102
0,0,0,1,1,0,0,1,1,0,0,1,0.464285714,0.253503799
0,0,0,1,1,0,0,1,1,0,1,0,0.464285714,0.228406906
0,0,0,1,1,0,0,1,1,0,1,1,0.464285714,0.224140167
0,0,0,1,1,0,0,1,1,1,0,0,0.464285714,0.262071371
0,0,0,1,1,0,0,1,1,1,0,1,0.464285714,0.246866941
0,0,0,1,1,0,0,1,1,1,1,0,0.464285714,0.233924866
0,0,0,1,1,0,0,1,1,1,1,1,0.464285714,0.237982988
0,0,0,1,1,0,1,0,0,0,0,0,0.535714286,0.33237958
0,0,0,1,1,0,1,0,0,0,0,1,0.535714286,0.354832411
0,0,0,1,1,0,1,0,0,0,1,0,0.535714286,0.338901281
0,0,0,1,1,0,1,0,0,0,1,1,0.535714286,0.327958345
0,0,0,1,1,0,1,0,0,1,0,0,0.535714286,0.343464851
0,0,0,1,1,0,1,0,0,1,0,1,0.535714286,0.301837921
0,0,0,1,1,0,1,0,0,1,1,0,0.535714286,0.312747478
0,0,0,1,1,0,1,0,0,1,1,1,0.535714286,0.347407341
0,0,0,1,1,0,1,0,1,0,0,0,0.535714286,0.3242836
0,0,0,1,1,0,1,0,1,0,0,1,0.535714286,0.319567919
0,0,0,1,1,0,1,0,1,0,1,0,0.535714286,0.324039936
0,0,0,1,1,0,1,0,1,0,1,1,0.535714286,0.306567907
0,0,0,1,1,0,1,0,1,1,0,0,0.535714286,0.320934534
0,0,0,1,1,0,1,0,1,1,0,1,0.535714286,0.308682442
0,0,0,1,1,0,1,0,1,1,1,0,0.535714286,0.34108758
0,0,0,1,1,0,1,0,1,1,1,1,0.535714286,0.343909264
0,0,0,1,1,0,1,1,0,0,0,0,0.464285714,0.316801071
0,0,0,1,1,0,1,1,0,0,0,1,0.464285714,0.310207129
0,0,0,1,1,0,1,1,0,0,1,0,0.535714286,0.330128193
0,0,0,1,1,0,1,1,0,0,1,1,0.535714286,0.326519966
0,0,0,1,1,0,1,1,0,1,0,0,0.464285714,0.320368052
0,0,0,1,1,0,1,1,0,1,0,1,0.464285714,0.310971022
0,0,0,1,1,0,1,1,0,1,1,0,0.464285714,0.317371845
0,0,0,1,1,0,1,1,0,1,1,1,0.464285714,0.33535862
0,0,0,1,1,0,1,1,1,0,0,0,0.464285714,0.338569641
0,0,0,1,1,0,1,1,1,0,0,1,0.464285714,0.304801464
0,0,0,1,1,0,1,1,1,0,1,0,0.535714286,0.351554632
0,0,0,1,1,0,1,1,1,0,1,1,0.464285714,0.30517149
0,0,0,1,1,0,1,1,1,1,0,0,0.464285714,0.292093515
0,0,0,1,1,0,1,1,1,1,0,1,0.464285714,0.305103779
0,0,0,1,1,0,1,1,1,1,1,0,0.464285714,0.296593666
0,0,0,1,1,0,1,1,1,1,1,1,0.464285714,0.340555191
0,0,0,1,1,1,0,0,0,0,0,0,0.535714286,0.420916319
0,0,0,1,1,1,0,0,0,0,0,1,0.535714286,0.405744076
0,0,0,1,1,1,0,0,0,0,1,0,0.535714286,0.382217646
0,0,0,1,1,1,0,0,0,0,1,1,0.535714286,0.409909248
0,0,0,1,1,1,0,0,0,1,0,0,0.535714286,0.398919106
0,0,0,1,1,1,0,0,0,1,0,1,0.535714286,0.405031443
0,0,0,1,1,1,0,0,0,1,1,0,0.535714286,0.430413485
0,0,0,1,1,1,0,0,0,1,1,1,0.535714286,0.398324013
0,0,0,1,1,1,0,0,1,0,0,0,0.535714286,0.411058664
0,0,0,1,1,1,0,0,1,0,0,1,0.535714286,0.426352978
0,0,0,1,1,1,0,0,1,0,1,0,0.535714286,0.418075085
0,0,0,1,1,1,0,0,1,0,1,1,0.535714286,0.452020884
0,0,0,1,1,1,0,0,1,1,0,0,0.535714286,0.391476154
0,0,0,1,1,1,0,0,1,1,0,1,0.535714286,0.38779211
0,0,0,1,1,1,0,0,1,1,1,0,0.535714286,0.4382658
0,0,0,1,1,1,0,0,1,1,1,1,0.535714286,0.392225266
0,0,0,1,1,1,0,1,0,0,0,0,0.464285714,0.428155422
0,0,0,1,1,1,0,1,0,0,0,1,0.464285714,0.416707039
0,0,0,1,1,1,0,1,0,0,1,0,0.464285714,0.385154486
0,0,0,1,1,1,0,1,0,0,1,1,0.464285714,0.441361904
0,0,0,1,1,1,0,1,0,1,0,0,0.464285714,0.389159441
0,0,0,1,1,1,0,1,0,1,0,1,0.464285714,0.399869204
0,0,0,1,1,1,0,1,0,1,1,0,0.464285714,0.442179441
0,0,0,1,1,1,0,1,0,1,1,1,0.464285714,0.434540749
0,0,0,1,1,1,0,1,1,0,0,0,0.464285714,0.417294025
0,0,0,1,1,1,0,1,1,0,0,1,0.464285714,0.374460936
0,0,0,1,1,1,0,1,1,0,1,0,0.464285714,0.412031651
0,0,0,1,1,1,0,1,1,0,1,1,0.464285714,0.388288736
0,0,0,1,1,1,0,1,1,1,0,0,0.464285714,0.407872438
0,0,0,1,1,1,0,1,1,1,0,1,0.464285714,0.419449806
0,0,0,1,1,1,0,1,1,1,1,0,0.464285714,0.40696907
0,0,0,1,1,1,0,1,1,1,1,1,0.464285714,0.449434996
0,0,0,1,1,1,1,0,0,0,0,0,0.535714286,0.775274277
0,0,0,1,1,1,1,0,0,0,0,1,0.535714286,0.771874428
0,0,0,1,1,1,1,0,0,0,1,0,0.535714286,0.8409729
0,0,0,1,1,1,1,0,0,0,1,1,0.535714286,0.874867916
0,0,0,1,1,1,1,0,0,1,0,0,0.535714286,0.836864471
0,0,0,1,1,1,1,0,0,1,0,1,0.535714286,0.852295876
0,0,0,1,1,1,1,0,0,1,1,0,0.535714286,0.806192398
0,0,0,1,1,1,1,0,0,1,1,1,0.535714286,0.833260536
0,0,0,1,1,1,1,0,1,0,0,0,0.535714286,0.796474934
0,0,0,1,1,1,1,0,1,0,0,1,0.535714286,0.804604053
0,0,0,1,1,1,1,0,1,0,1,0,0.535714286,0.782088041
0,0,0,1,1,1,1,0,1,0,1,1,0.535714286,0.829400778
0,0,0,1,1,1,1,0,1,1,0,0,0.535714286,0.932927132
0,0,0,1,1,1,1,0,1,1,0,1,0.535714286,0.846768856
0,0,0,1,1,1,1,0,1,1,1,0,0.535714286,0.772926569
0,0,0,1,1,1,1,0,1,1,1,1,0.535714286,0.822782278
0,0,0,1,1,1,1,1,0,0,0,0,0.464285714,0.843411446
0,0,0,1,1,1,1,1,0,0,0,1,0.464285714,0.880541086
0,0,0,1,1,1,1,1,0,0,1,0,0.464285714,0.849446535
0,0,0,1,1,1,1,1,0,0,1,1,0.464285714,0.811962605
0,0,0,1,1,1,1,1,0,1,0,0,0.464285714,0.973396301
0,0,0,1,1,1,1,1,0,1,0,1,0.464285714,0.81525588
0,0,0,1,1,1,1,1,0,1,1,0,0.464285714,0.833361864
0,0,0,1,1,1,1,1,0,1,1,1,0.464285714,0.829719782
0,0,0,1,1,1,1,1,1,0,0,0,0.464285714,0.827142239
0,0,0,1,1,1,1,1,1,0,0,1,0.464285714,0.854794025
0,0,0,1,1,1,1,1,1,0,1,0,0.464285714,0.805107832
0,0,0,1,1,1,1,1,1,0,1,1,0.464285714,0.937426567
0,0,0,1,1,1,1,1,1,1,0,0,0.464285714,0.829260111
0,0,0,1,1,1,1,1,1,1,0,1,0.464285714,0.825437307
0,0,0,1,1,1,1,1,1,1,1,0,0.464285714,0.827872038
0,0,0,1,1,1,1,1,1,1,1,1,0.464285714,0.884361267
0,0,1,0,0,0,0,0,0,0,0,0,0.535714286,0.0721488
0,0,1,0,0,0,0,0,0,0,0,1,0.535714286,0.086147785
0,0,1,0,0,0,0,0,0,0,1,0,0.535714286,0.080052853
0,0,1,0,0,0,0,0,0,0,1,1,0.535714286,0.081300974
0,0,1,0,0,0,0,0,0,1,0,0,0.535714286,0.076428413
0,0,1,0,0,0,0,0,0,1,0,1,0.535714286,0.078975201
0,0,1,0,0,0,0,0,0,1,1,0,0.535714286,0.08744359
0,0,1,0,0,0,0,0,0,1,1,1,0.535714286,0.079881907
0,0,1,0,0,0,0,0,1,0,0,0,0.535714286,0.074665546
0,0,1,0,0,0,0,0,1,0,0,1,0.535714286,0.081243753
0,0,1,0,0,0,0,0,1,0,1,0,0.535714286,0.080035925
0,0,1,0,0,0,0,0,1,0,1,1,0.535714286,0.079015255
0,0,1,0,0,0,0,0,1,1,0,0,0.535714286,0.081413984
0,0,1,0,0,0,0,0,1,1,0,1,0.535714286,0.084896088
0,0,1,0,0,0,0,0,1,1,1,0,0.535714286,0.081569433
0,0,1,0,0,0,0,0,1,1,1,1,0.535714286,0.072571754
0,0,1,0,0,0,0,1,0,0,0,0,0.535714286,0.081976175
0,0,1,0,0,0,0,1,0,0,0,1,0.464285714,0.096510172
0,0,1,0,0,0,0,1,0,0,1,0,0.464285714,0.08314538
0,0,1,0,0,0,0,1,0,0,1,1,0.464285714,0.077423811
0,0,1,0,0,0,0,1,0,1,0,0,0.464285714,0.077868223
0,0,1,0,0,0,0,1,0,1,0,1,0.464285714,0.093544245
0,0,1,0,0,0,0,1,0,1,1,0,0.535714286,0.08193779
0,0,1,0,0,0,0,1,0,1,1,1,0.535714286,0.088801384
0,0,1,0,0,0,0,1,1,0,0,0,0.535714286,0.083622456
0,0,1,0,0,0,0,1,1,0,0,1,0.464285714,0.083773136
0,0,1,0,0,0,0,1,1,0,1,0,0.464285714,0.075612307
0,0,1,0,0,0,0,1,1,0,1,1,0.464285714,0.075354099
0,0,1,0,0,0,0,1,1,1,0,0,0.464285714,0.085284472
0,0,1,0,0,0,0,1,1,1,0,1,0.464285714,0.074964046
0,0,1,0,0,0,0,1,1,1,1,0,0.535714286,0.073457241
0,0,1,0,0,0,0,1,1,1,1,1,0.464285714,0.08642745
0,0,1,0,0,0,1,0,0,0,0,0,0.535714286,0.086834192
0,0,1,0,0,0,1,0,0,0,0,1,0.535714286,0.09109664
0,0,1,0,0,0,1,0,0,0,1,0,0.535714286,0.093730927
0,0,1,0,0,0,1,0,0,0,1,1,0.535714286,0.094485998
0,0,1,0,0,0,1,0,0,1,0,0,0.535714286,0.082093477
0,0,1,0,0,0,1,0,0,1,0,1,0.535714286,0.081781626
0,0,1,0,0,0,1,0,0,1,1,0,0.535714286,0.090047598
0,0,1,0,0,0,1,0,0,1,1,1,0.535714286,0.094107389
0,0,1,0,0,0,1,0,1,0,0,0,0.535714286,0.088322878
0,0,1,0,0,0,1,0,1,0,0,1,0.535714286,0.088935137
0,0,1,0,0,0,1,0,1,0,1,0,0.535714286,0.095428467
0,0,1,0,0,0,1,0,1,0,1,1,0.535714286,0.087101698
0,0,1,0,0,0,1,0,1,1,0,0,0.535714286,0.081193686
0,0,1,0,0,0,1,0,1,1,0,1,0.535714286,0.081619024
0,0,1,0,0,0,1,0,1,1,1,0,0.535714286,0.082879066
0,0,1,0,0,0,1,0,1,1,1,1,0.535714286,0.090382099
0,0,1,0,0,0,1,1,0,0,0,0,0.535714286,0.088691711
0,0,1,0,0,0,1,1,0,0,0,1,0.535714286,0.090411186
0,0,1,0,0,0,1,1,0,0,1,0,0.535714286,0.093007803
0,0,1,0,0,0,1,1,0,0,1,1,0.535714286,0.090992689
0,0,1,0,0,0,1,1,0,1,0,0,0.535714286,0.085786343
0,0,1,0,0,0,1,1,0,1,0,1,0.535714286,0.080137253
0,0,1,0,0,0,1,1,0,1,1,0,0.535714286,0.087073803
0,0,1,0,0,0,1,1,0,1,1,1,0.535714286,0.097266912
0,0,1,0,0,0,1,1,1,0,0,0,0.535714286,0.082185268
0,0,1,0,0,0,1,1,1,0,0,1,0.535714286,0.079903364
0,0,1,0,0,0,1,1,1,0,1,0,0.535714286,0.080208063
0,0,1,0,0,0,1,1,1,0,1,1,0.535714286,0.093936443
0,0,1,0,0,0,1,1,1,1,0,0,0.535714286,0.100540876
0,0,1,0,0,0,1,1,1,1,0,1,0.535714286,0.090084553
0,0,1,0,0,0,1,1,1,1,1,0,0.535714286,0.092238903
0,0,1,0,0,0,1,1,1,1,1,1,0.535714286,0.079737663
0,0,1,0,0,1,0,0,0,0,0,0,0.535714286,0.179066896
0,0,1,0,0,1,0,0,0,0,0,1,0.535714286,0.163618803
0,0,1,0,0,1,0,0,0,0,1,0,0.535714286,0.183525324
0,0,1,0,0,1,0,0,0,0,1,1,0.535714286,0.173298597
0,0,1,0,0,1,0,0,0,1,0,0,0.535714286,0.176307678
0,0,1,0,0,1,0,0,0,1,0,1,0.535714286,0.178788424
0,0,1,0,0,1,0,0,0,1,1,0,0.535714286,0.184470177
0,0,1,0,0,1,0,0,0,1,1,1,0.535714286,0.187526226
0,0,1,0,0,1,0,0,1,0,0,0,0.535714286,0.18095994
0,0,1,0,0,1,0,0,1,0,0,1,0.535714286,0.166579723
0,0,1,0,0,1,0,0,1,0,1,0,0.535714286,0.180611849
0,0,1,0,0,1,0,0,1,0,1,1,0.535714286,0.17213726
0,0,1,0,0,1,0,0,1,1,0,0,0.535714286,0.163192749
0,0,1,0,0,1,0,0,1,1,0,1,0.535714286,0.165936232
0,0,1,0,0,1,0,0,1,1,1,0,0.535714286,0.211873531
0,0,1,0,0,1,0,0,1,1,1,1,0.535714286,0.159962654
0,0,1,0,0,1,0,1,0,0,0,0,0.464285714,0.171838045
0,0,1,0,0,1,0,1,0,0,0,1,0.464285714,0.158840418
0,0,1,0,0,1,0,1,0,0,1,0,0.464285714,0.186140776
0,0,1,0,0,1,0,1,0,0,1,1,0.464285714,0.163188934
0,0,1,0,0,1,0,1,0,1,0,0,0.464285714,0.172269106
0,0,1,0,0,1,0,1,0,1,0,1,0.464285714,0.173340797
0,0,1,0,0,1,0,1,0,1,1,0,0.464285714,0.177492142
0,0,1,0,0,1,0,1,0,1,1,1,0.464285714,0.182844162
0,0,1,0,0,1,0,1,1,0,0,0,0.464285714,0.187643051
0,0,1,0,0,1,0,1,1,0,0,1,0.464285714,0.162002087
0,0,1,0,0,1,0,1,1,0,1,0,0.464285714,0.186477423
0,0,1,0,0,1,0,1,1,0,1,1,0.464285714,0.176283598
0,0,1,0,0,1,0,1,1,1,0,0,0.464285714,0.16728878
0,0,1,0,0,1,0,1,1,1,0,1,0.464285714,0.166927814
0,0,1,0,0,1,0,1,1,1,1,0,0.464285714,0.191814423
0,0,1,0,0,1,0,1,1,1,1,1,0.464285714,0.162666798
0,0,1,0,0,1,1,0,0,0,0,0,0.535714286,0.249082804
0,0,1,0,0,1,1,0,0,0,0,1,0.535714286,0.231123924
0,0,1,0,0,1,1,0,0,0,1,0,0.535714286,0.213637352
0,0,1,0,0,1,1,0,0,0,1,1,0.535714286,0.256275415
0,0,1,0,0,1,1,0,0,1,0,0,0.535714286,0.241092205
0,0,1,0,0,1,1,0,0,1,0,1,0.535714286,0.247912645
0,0,1,0,0,1,1,0,0,1,1,0,0.535714286,0.245675325
0,0,1,0,0,1,1,0,0,1,1,1,0.535714286,0.245324135
0,0,1,0,0,1,1,0,1,0,0,0,0.535714286,0.235349894
0,0,1,0,0,1,1,0,1,0,0,1,0.535714286,0.234268188
0,0,1,0,0,1,1,0,1,0,1,0,0.535714286,0.234752417
0,0,1,0,0,1,1,0,1,0,1,1,0.535714286,0.233434439
0,0,1,0,0,1,1,0,1,1,0,0,0.535714286,0.209373951
0,0,1,0,0,1,1,0,1,1,0,1,0.535714286,0.206846714
0,0,1,0,0,1,1,0,1,1,1,0,0.535714286,0.254353046
0,0,1,0,0,1,1,0,1,1,1,1,0.535714286,0.219459295
0,0,1,0,0,1,1,1,0,0,0,0,0.464285714,0.220141649
0,0,1,0,0,1,1,1,0,0,0,1,0.464285714,0.239592075
0,0,1,0,0,1,1,1,0,0,1,0,0.464285714,0.234230518
0,0,1,0,0,1,1,1,0,0,1,1,0.464285714,0.235565186
0,0,1,0,0,1,1,1,0,1,0,0,0.464285714,0.230545998
0,0,1,0,0,1,1,1,0,1,0,1,0.464285714,0.246238947
0,0,1,0,0,1,1,1,0,1,1,0,0.464285714,0.213442326
0,0,1,0,0,1,1,1,0,1,1,1,0.464285714,0.219053268
0,0,1,0,0,1,1,1,1,0,0,0,0.464285714,0.206707478
0,0,1,0,0,1,1,1,1,0,0,1,0.464285714,0.21017313
0,0,1,0,0,1,1,1,1,0,1,0,0.464285714,0.238680363
0,0,1,0,0,1,1,1,1,0,1,1,0.464285714,0.212028265
0,0,1,0,0,1,1,1,1,1,0,0,0.464285714,0.229915142
0,0,1,0,0,1,1,1,1,1,0,1,0.464285714,0.251446724
0,0,1,0,0,1,1,1,1,1,1,0,0.464285714,0.247015476
0,0,1,0,0,1,1,1,1,1,1,1,0.464285714,0.236526251
0,0,1,0,1,0,0,0,0,0,0,0,0.535714286,0.09151268
0,0,1,0,1,0,0,0,0,0,0,1,0.535714286,0.079547167
0,0,1,0,1,0,0,0,0,0,1,0,0.535714286,0.098503351
0,0,1,0,1,0,0,0,0,0,1,1,0.535714286,0.079941273
0,0,1,0,1,0,0,0,0,1,0,0,0.535714286,0.080760479
0,0,1,0,1,0,0,0,0,1,0,1,0.535714286,0.085118294
0,0,1,0,1,0,0,0,0,1,1,0,0.535714286,0.09793067
0,0,1,0,1,0,0,0,0,1,1,1,0.535714286,0.080942154
0,0,1,0,1,0,0,0,1,0,0,0,0.535714286,0.081998348
0,0,1,0,1,0,0,0,1,0,0,1,0.535714286,0.082653522
0,0,1,0,1,0,0,0,1,0,1,0,0.535714286,0.091986418
0,0,1,0,1,0,0,0,1,0,1,1,0.535714286,0.086807013
0,0,1,0,1,0,0,0,1,1,0,0,0.535714286,0.079422712
0,0,1,0,1,0,0,0,1,1,0,1,0.535714286,0.089760542
0,0,1,0,1,0,0,0,1,1,1,0,0.535714286,0.082560778
0,0,1,0,1,0,0,0,1,1,1,1,0.535714286,0.100138664
0,0,1,0,1,0,0,1,0,0,0,0,0.535714286,0.089945316
0,0,1,0,1,0,0,1,0,0,0,1,0.535714286,0.083345413
0,0,1,0,1,0,0,1,0,0,1,0,0.535714286,0.092294455
0,0,1,0,1,0,0,1,0,0,1,1,0.535714286,0.083113194
0,0,1,0,1,0,0,1,0,1,0,0,0.535714286,0.088799238
0,0,1,0,1,0,0,1,0,1,0,1,0.535714286,0.098524332
0,0,1,0,1,0,0,1,0,1,1,0,0.464285714,0.091845751
0,0,1,0,1,0,0,1,0,1,1,1,0.464285714,0.084017754
0,0,1,0,1,0,0,1,1,0,0,0,0.535714286,0.104160547
0,0,1,0,1,0,0,1,1,0,0,1,0.535714286,0.110968113
0,0,1,0,1,0,0,1,1,0,1,0,0.535714286,0.094542265
0,0,1,0,1,0,0,1,1,0,1,1,0.535714286,0.085235357
0,0,1,0,1,0,0,1,1,1,0,0,0.535714286,0.082584858
0,0,1,0,1,0,0,1,1,1,0,1,0.535714286,0.093313694
0,0,1,0,1,0,0,1,1,1,1,0,0.535714286,0.080841303
0,0,1,0,1,0,0,1,1,1,1,1,0.535714286,0.085730553
0,0,1,0,1,0,1,0,0,0,0,0,0.535714286,0.09841013
0,0,1,0,1,0,1,0,0,0,0,1,0.535714286,0.103307724
0,0,1,0,1,0,1,0,0,0,1,0,0.535714286,0.101565123
0,0,1,0,1,0,1,0,0,0,1,1,0.535714286,0.097110271
0,0,1,0,1,0,1,0,0,1,0,0,0.535714286,0.0957129
0,0,1,0,1,0,1,0,0,1,0,1,0.535714286,0.087204933
0,0,1,0,1,0,1,0,0,1,1,0,0.535714286,0.090913534
0,0,1,0,1,0,1,0,0,1,1,1,0.535714286,0.088539124
0,0,1,0,1,0,1,0,1,0,0,0,0.535714286,0.096753359
0,0,1,0,1,0,1,0,1,0,0,1,0.535714286,0.098965645
0,0,1,0,1,0,1,0,1,0,1,0,0.535714286,0.102366209
0,0,1,0,1,0,1,0,1,0,1,1,0.535714286,0.095985889
0,0,1,0,1,0,1,0,1,1,0,0,0.535714286,0.090688229
0,0,1,0,1,0,1,0,1,1,0,1,0.535714286,0.089603186
0,0,1,0,1,0,1,0,1,1,1,0,0.535714286,0.094255447
0,0,1,0,1,0,1,0,1,1,1,1,0.535714286,0.093020439
0,0,1,0,1,0,1,1,0,0,0,0,0.535714286,0.100488663
0,0,1,0,1,0,1,1,0,0,0,1,0.535714286,0.09975481
0,0,1,0,1,0,1,1,0,0,1,0,0.535714286,0.096859694
0,0,1,0,1,0,1,1,0,0,1,1,0.535714286,0.094194889
0,0,1,0,1,0,1,1,0,1,0,0,0.535714286,0.09144783
0,0,1,0,1,0,1,1,0,1,0,1,0.535714286,0.091871262
0,0,1,0,1,0,1,1,0,1,1,0,0.535714286,0.105770826
0,0,1,0,1,0,1,1,0,1,1,1,0.535714286,0.102069855
0,0,1,0,1,0,1,1,1,0,0,0,0.535714286,0.097187042
0,0,1,0,1,0,1,1,1,0,0,1,0.535714286,0.089080811
0,0,1,0,1,0,1,1,1,0,1,0,0.535714286,0.086757183
0,0,1,0,1,0,1,1,1,0,1,1,0.535714286,0.097775221
0,0,1,0,1,0,1,1,1,1,0,0,0.535714286,0.097141981
0,0,1,0,1,0,1,1,1,1,0,1,0.535714286,0.098393202
0,0,1,0,1,0,1,1,1,1,1,0,0.535714286,0.089776278
0,0,1,0,1,0,1,1,1,1,1,1,0.535714286,0.091716051
0,0,1,0,1,1,0,0,0,0,0,0,0.535714286,0.181892633
0,0,1,0,1,1,0,0,0,0,0,1,0.535714286,0.193588257
0,0,1,0,1,1,0,0,0,0,1,0,0.535714286,0.187704563
0,0,1,0,1,1,0,0,0,0,1,1,0.535714286,0.182626724
0,0,1,0,1,1,0,0,0,1,0,0,0.535714286,0.197074175
0,0,1,0,1,1,0,0,0,1,0,1,0.535714286,0.190639019
0,0,1,0,1,1,0,0,0,1,1,0,0.535714286,0.193335056
0,0,1,0,1,1,0,0,0,1,1,1,0.535714286,0.181666136
0,0,1,0,1,1,0,0,1,0,0,0,0.535714286,0.169547558
0,0,1,0,1,1,0,0,1,0,0,1,0.535714286,0.167221069
0,0,1,0,1,1,0,0,1,0,1,0,0.535714286,0.166392565
0,0,1,0,1,1,0,0,1,0,1,1,0.535714286,0.165889978
0,0,1,0,1,1,0,0,1,1,0,0,0.535714286,0.192902088
0,0,1,0,1,1,0,0,1,1,0,1,0.535714286,0.170910835
0,0,1,0,1,1,0,0,1,1,1,0,0.535714286,0.172420025
0,0,1,0,1,1,0,0,1,1,1,1,0.535714286,0.174972534
0,0,1,0,1,1,0,1,0,0,0,0,0.464285714,0.176019907
0,0,1,0,1,1,0,1,0,0,0,1,0.464285714,0.191679001
0,0,1,0,1,1,0,1,0,0,1,0,0.464285714,0.177683592
0,0,1,0,1,1,0,1,0,0,1,1,0.464285714,0.186764002
0,0,1,0,1,1,0,1,0,1,0,0,0.464285714,0.186805964
0,0,1,0,1,1,0,1,0,1,0,1,0.464285714,0.171728134
0,0,1,0,1,1,0,1,0,1,1,0,0.464285714,0.179761887
0,0,1,0,1,1,0,1,0,1,1,1,0.464285714,0.170924425
0,0,1,0,1,1,0,1,1,0,0,0,0.464285714,0.183046818
0,0,1,0,1,1,0,1,1,0,0,1,0.464285714,0.180029392
0,0,1,0,1,1,0,1,1,0,1,0,0.464285714,0.195067644
0,0,1,0,1,1,0,1,1,0,1,1,0.464285714,0.179585218
0,0,1,0,1,1,0,1,1,1,0,0,0.464285714,0.184558153
0,0,1,0,1,1,0,1,1,1,0,1,0.464285714,0.202300787
0,0,1,0,1,1,0,1,1,1,1,0,0.464285714,0.184179068
0,0,1,0,1,1,0,1,1,1,1,1,0.464285714,0.210469484
0,0,1,0,1,1,1,0,0,0,0,0,0.535714286,0.241646767
0,0,1,0,1,1,1,0,0,0,0,1,0.535714286,0.230558634
0,0,1,0,1,1,1,0,0,0,1,0,0.535714286,0.24226737
0,0,1,0,1,1,1,0,0,0,1,1,0.535714286,0.250229836
0,0,1,0,1,1,1,0,0,1,0,0,0.535714286,0.25007391
0,0,1,0,1,1,1,0,0,1,0,1,0.535714286,0.228448153
0,0,1,0,1,1,1,0,0,1,1,0,0.535714286,0.223302364
0,0,1,0,1,1,1,0,0,1,1,1,0.535714286,0.244740486
0,0,1,0,1,1,1,0,1,0,0,0,0.535714286,0.246833801
0,0,1,0,1,1,1,0,1,0,0,1,0.535714286,0.253656149
0,0,1,0,1,1,1,0,1,0,1,0,0.535714286,0.215969801
0,0,1,0,1,1,1,0,1,0,1,1,0.535714286,0.239630222
0,0,1,0,1,1,1,0,1,1,0,0,0.535714286,0.245604038
0,0,1,0,1,1,1,0,1,1,0,1,0.535714286,0.221992493
0,0,1,0,1,1,1,0,1,1,1,0,0.535714286,0.241045237
0,0,1,0,1,1,1,0,1,1,1,1,0.535714286,0.241728544
0,0,1,0,1,1,1,1,0,0,0,0,0.464285714,0.222461224
0,0,1,0,1,1,1,1,0,0,0,1,0.464285714,0.220216036
0,0,1,0,1,1,1,1,0,0,1,0,0.464285714,0.216360807
0,0,1,0,1,1,1,1,0,0,1,1,0.464285714,0.241621256
0,0,1,0,1,1,1,1,0,1,0,0,0.464285714,0.246498108
0,0,1,0,1,1,1,1,0,1,0,1,0.464285714,0.241122723
0,0,1,0,1,1,1,1,0,1,1,0,0.464285714,0.22223568
0,0,1,0,1,1,1,1,0,1,1,1,0.464285714,0.240178585
0,0,1,0,1,1,1,1,1,0,0,0,0.464285714,0.235906363
0,0,1,0,1,1,1,1,1,0,0,1,0.464285714,0.211632252
0,0,1,0,1,1,1,1,1,0,1,0,0.464285714,0.249105215
0,0,1,0,1,1,1,1,1,0,1,1,0.464285714,0.225296974
0,0,1,0,1,1,1,1,1,1,0,0,0.464285714,0.251662493
0,0,1,0,1,1,1,1,1,1,0,1,0.464285714,0.250517607
0,0,1,0,1,1,1,1,1,1,1,0,0.464285714,0.230075836
0,0,1,0,1,1,1,1,1,1,1,1,0.464285714,0.237538338
0,0,1,1,0,0,0,0,0,0,0,0,0.678571429,0.18894434
0,0,1,1,0,0,0,0,0,0,0,1,0.678571429,0.209553242
0,0,1,1,0,0,0,0,0,0,1,0,0.678571429,0.178864717
0,0,1,1,0,0,0,0,0,0,1,1,0.678571429,0.190180779
0,0,1,1,0,0,0,0,0,1,0,0,0.678571429,0.18368721
